# LAMMPS data file written by OVITO Basic 3.8.4

164 atoms
5 atom types

-7.4158 7.4158 xlo xhi
-5.56185 5.56185 ylo yhi
-21.57445 21.57445 zlo zhi

Masses

1 1.00794  # H
2 28.0855  # Si
3 15.9994  # O
4 12.0107  # C
5 47.867  # Ti

Atoms  # full

146 1 1 -0.205927 -3.8233491744 -1.8970802928 -11.4899911343
147 1 1 -0.202938 -3.7709639632 -5.475324522 -11.5866878192
153 1 1 -0.201421 -7.1222114443 -1.9314525258 -11.6270320407
145 1 1 -0.202717 -3.7490725216 1.8078793425 -11.5865152236
151 1 1 -0.199283 -6.9944698398 5.5480899831 -11.7147106055
152 1 1 -0.202732 -6.9925624961 1.7720499048 -11.6781203383
6 1 2 0.00411044 -1.732627512 -1.8775137045 -6.6199905358
12 1 2 -0.00607637 -5.52180468 -1.8797495682 -6.4867035837
19 1 2 0.0184381 -1.5969480352 -3.728330529 -7.9600227742
25 1 2 -0.0200401 -5.4821746448 -3.7498660122 -7.6150904676
31 1 2 0.030508 -3.6659117404 -3.647349993 -9.1536939438
42 1 2 0.184445 -4.3751291892 -1.8564231693 -10.1459460482
48 1 2 0.203349 -6.5943281034 -1.8620295141 -10.2948529021
54 1 2 0.203646 -2.8191460332 -1.8400935777 -1.5505988704
60 1 2 0.189255 -4.959167934 -1.9304180217 -1.6107915859
67 1 2 0.0220838 -2.1676828348 -3.6560376027 -2.7687786152
73 1 2 0.0281765 -5.612129124 -3.7046259243 -2.6828260064
79 1 2 -0.0207244 -3.7895924528 -3.7634702973 -4.1743540327
90 1 2 -0.00417284 -3.6624114828 -1.8916296798 -5.3947775203
85 1 2 0.0180353 -0.192217536 -3.6575281785 -3.914468208
159 1 1 -0.214138 -2.2724680888 -2.0123774433 -0.2388291615
78 1 2 -0.0202748 -3.7829775592 -0.0117688746 -4.1869535115
37 1 2 0.0173379 -7.0888225464 -3.7003877946 -9.0595861929
163 1 1 -0.185988 -5.3549936748 -1.8235303884 -0.2082365914
30 1 2 0.0332462 -3.5851091836 -0.0167856633 -9.1806620063
49 1 2 0.203262 -6.5221026609 -5.5469699377 -10.3584543807
164 1 1 -0.191127 -5.3888987124 -5.4639686704 -0.135487546
96 1 2 0.00531198 -0.0780735424 -1.8659228091 -5.2472082823
72 1 2 0.0299541 -5.6442098748 -0.0160403754 -2.7099235156
55 1 2 0.202888 -2.7207235356 -5.5580027349 -1.5263060397
43 1 2 0.190028 -4.2681043636 -5.4961836843 -10.2260735555
84 1 2 0.0191396 -0.2466346764 -0.0427817502 -3.9209836919
93 1 2 0.00417908 -7.4096180853 -1.845644304 -5.2403907561
97 1 2 0.00479016 -0.0783701744 -5.5090702682 -5.2752119184
13 1 2 -0.00404822 -5.6552594168 5.4750517689 -6.5359796275
36 1 2 0.0184585 -7.106792513 0.0192217536 -9.0588526616
18 1 2 0.0172539 -1.6254840336 0.0046274592 -7.9393113022
7 1 2 0.00290641 -1.8017279364 5.5289016006 -6.6679721126
91 1 2 -0.00440913 -3.773752304 5.5029722559 -5.407851637
66 1 2 0.0212773 -2.216805094 0.0130036053 -2.7996300787
158 1 1 -0.206208 -2.316176814 1.5116440878 -0.2077188046
61 1 2 0.189661 -4.9833879368 5.5388016936 -1.5401568366
24 1 2 -0.0206404 -5.4407944808 0.0225588636 -7.6338170902
157 1 1 -0.20573 -2.2265642868 5.5122827928 -0.1826492937
83 1 2 0.019527 -0.1795958444 3.7427134731 -3.9328496394
47 1 2 0.200722 -6.4826713692 1.8503607528 -10.3345498901
95 1 2 0.0052587 -0.064962408 1.7898589485 -5.2269714482
29 1 2 0.032783 -3.6121768536 3.73533846 -9.2088813869
41 1 2 0.188382 -4.242430864 1.7898700722 -10.2200758584
23 1 2 -0.0200741 -5.4505240104 3.6709099896 -7.7144623843
53 1 2 0.200674 -2.7833128876 1.8564454167 -1.5305346319
71 1 2 0.0316911 -5.6809922428 3.7094091153 -2.5797432843
59 1 2 0.190912 -4.9653378796 1.7492463198 -1.5792928889
35 1 2 0.0227597 -7.1580520057 3.7152268104 -9.1333708119
162 1 1 -0.199138 -5.4333045228 1.9006287531 -0.2112570144
65 1 2 0.0213719 -2.109275994 3.7140143271 -2.7939344239
89 1 2 -0.00446359 -3.7755765908 1.8413950506 -5.3889524188
77 1 2 -0.0221788 -3.7889250308 3.6706318971 -4.1181741649
5 1 2 0.00330668 -1.7984353212 1.8625078332 -6.6252978505
11 1 2 -0.00428338 -5.6112243964 1.8812957625 -6.5299819304
17 1 2 0.0176073 -1.6340863616 3.7011664536 -8.0022655473
98 1 3 -0.573096 -0.948406662 -0.1639967091 8.1406872185
115 1 1 0.0359986 -2.7549993632 -1.4593738215 9.8744531694
116 1 1 0.0315389 -3.7068914512 -0.7877581866 8.402385297
102 1 4 -0.149579 -3.1237129392 -0.5651062074 9.342599828
114 1 1 0.0132424 -3.8304683424 -0.2145316782 10.1232497268
139 1 1 0.086233 -0.0233004436 -2.2471097607 6.0257870339
117 1 1 0.00205724 -2.5081422128 1.2815058585 8.4415213493
104 1 4 -0.221565 -1.702815996 1.0088528478 10.4017327274
122 1 1 0.0829129 -0.8360721236 2.6123453265 8.4662025201
103 1 4 0.111494 -2.0492970036 0.4720119621 8.9773875384
120 1 1 0.033437 -0.7748176156 1.6282315875 10.3005485569
124 1 1 0.0367142 -0.0916147932 3.83656413 7.377167433
123 1 1 0.0730706 -0.4621971508 2.2513701378 6.8000077466
106 1 4 -0.223355 -0.1061645928 2.7768759732 7.6713566332
134 1 1 0.020638 -0.9304752576 -1.8758673969 13.1371572429
118 1 1 0.0551273 -1.4657921964 0.2333974734 11.0963868685
119 1 1 0.0350052 -2.5406827432 1.6023022428 10.8154875295
143 1 1 -0.200183 3.5921541936 -1.9286716008 -11.6684118358
150 1 1 -0.201297 0.3421205172 -1.8298041552 -11.6742800862
144 1 1 -0.198764 3.5884611252 -5.5179172806 -11.6876562452
148 1 1 -0.20063 0.4546033716 5.4423480909 -11.7217438762
149 1 1 -0.200105 0.4348180172 1.7813826891 -11.7043980184
142 1 1 -0.200128 3.6533345436 1.8557223762 -11.7070301013
3 1 2 0.00434716 5.6938215768 -1.8305494431 -6.686353544
9 1 2 -0.00225339 1.8474834224 -1.8420068541 -6.5276087409
16 1 2 0.0172133 5.7556100224 -3.7322015766 -7.9815109264
22 1 2 -0.0207654 1.9947612104 -3.7408558152 -7.7145486821
28 1 2 0.0281656 3.7557764048 -3.749354322 -9.2448675695
39 1 2 0.191017 3.0979207868 -1.9246114503 -10.3065031051
45 1 2 0.199526 0.862160908 -1.8836539869 -10.3408496295
51 1 2 0.202458 4.8189203244 -1.8144200781 -1.5432635574
57 1 2 0.0795942 2.5756704876 -1.8894049398 -1.6561410798
64 1 2 0.021135 5.2298298024 -3.6817667208 -2.8105898993
70 1 2 0.0294351 1.8243906212 -3.7688319207 -2.659266707
76 1 2 -0.0150376 3.5801850924 -3.7253382537 -4.2740279917
87 1 2 3.51853e-04 3.7202547228 -1.8175569615 -5.4395229296
34 1 2 0.0206182 0.3375078896 -3.7441039356 -9.1707377593
88 1 2 -0.00226978 3.722138336 -5.4696443159 -5.3662129485
33 1 2 0.02196 0.3029205984 -6.785457e-04 -9.1325509828
52 1 2 0.196374 4.7147283344 -5.5019687869 -1.5579773323
154 1 1 -0.210727 5.2903278988 -5.5569684087 -0.2314938485
82 1 2 0.0212191 7.1938599376 -3.6805764849 -3.9175749288
156 1 1 -0.219037 5.7101808316 -1.8817518342 -0.387477122
4 1 2 0.00339816 5.61932245 -5.5435685328 -6.5877583075
21 1 2 -0.0199795 2.0436165008 -0.0473980857 -7.6896949157
161 1 1 -0.22818 1.9321718584 -5.3482883084 -0.2556572325
81 1 2 0.0201706 7.1737037932 0.0461077365 -3.9728055208
75 1 2 -0.0157583 3.6171157764 0.0313354629 -4.2220335672
46 1 2 0.201345 0.9156584892 5.5156199028 -10.3720894331
15 1 2 0.0180537 5.76022265 0.0420364623 -8.0218551479
63 1 2 0.0227762 5.2435935272 0.0813698655 -2.8214634221
160 1 1 -0.224387 1.7567436936 1.8177015696 -0.2505656623
40 1 2 0.188807 3.1371355372 5.51624283 -10.3070208919
27 1 2 0.0267195 3.7639486164 0.0011234937 -9.2146201906
69 1 2 0.025605 1.827178962 0.0020912556 -2.6565483263
10 1 2 -0.0030514 1.8450807032 5.509346136 -6.4919677495
