  72.623   26.658   49.025
  73.258   28.013   48.980
  73.077   25.915   48.021
  71.305   26.783   48.921
  72.921   26.057   50.171
  74.577   27.876   49.078
  72.957   28.599   47.826
  72.763   28.860   50.112
  73.611   30.093   50.275
  71.502   29.213   49.879
  72.820   28.146   51.229
  74.769   29.900   49.654
  73.831   30.288   51.571
  72.945   31.321   49.714
  73.870   32.512   49.808
  71.839   31.567   50.409
  72.631   31.109   48.438
  74.676   32.496   48.754
  74.593   32.405   50.918
  73.114   33.825   49.843
  74.007   34.992   49.466
  72.102   33.766   48.983
  72.642   34.013   51.072
  75.178   34.837   50.074
  74.187   34.963   48.150
  73.418   36.337   49.865
  74.225   37.495   49.305
  72.172   36.415   49.407
  73.405   36.425   51.191
  75.474   37.371   49.740
  74.214   37.409   47.978
  73.690   38.864   49.718
  74.603   39.994   49.257
  72.486   39.039   49.184
  73.598   38.917   51.044
  75.634   40.059   50.092
  75.041   39.698   48.039
  73.916   41.365   49.196
  74.662   42.478   49.962
  72.616   41.241   49.672
  73.857   41.720   47.918
  75.908   42.071   50.176
  74.055   42.663   51.132
  74.724   43.827   49.212
  71.748   41.461   48.610
  72.034   40.606   47.635
  71.914   42.701   48.169
  70.313   41.282   49.005
  69.943   39.831   48.951
  70.104   39.368   47.715
  70.718   39.146   49.786
  68.671   39.684   49.305
  69.555   42.057   48.123
  68.303   41.589   47.722
  68.384   40.285   47.472
  67.940   42.234   46.619
  67.270   41.828   48.775
  67.439   43.042   49.287
  67.404   40.918   49.736
  65.654   41.694   48.067
  65.496   42.685   47.080
  65.514   40.425   47.482
  64.512   41.885   49.204
  70.138   41.727   50.244
  75.277   45.009   50.049
  73.500   44.132   48.794
  75.517   43.657   48.158
  76.475   44.665   50.500
  74.463   45.209   51.082
  75.417   46.332   49.257
  75.953   47.533   50.082
  74.229   46.651   48.759
  76.268   46.111   48.260
  77.196   47.253   50.445
  75.202   47.667   51.173
  75.959   48.886   49.317
  76.632   50.069   50.069
  74.704   49.220   49.045
  76.624   48.703   48.180
  77.925   49.790   50.186
  76.096   50.158   51.285
  76.500   51.458   49.373
  77.202   52.641   50.108
  77.009   51.361   48.148
  75.208   51.752   49.285
  76.553   52.849   51.246
  78.450   52.271   50.378
  77.263   53.997   49.330
  76.920   55.263   50.173
  76.410   53.931   48.310
  78.497   54.137   48.857
  76.807   54.842   51.426
  75.739   55.721   49.770
  77.935   56.453   50.186
  77.686   57.643   49.215
  77.959   56.940   51.419
  79.127   55.942   49.897
  78.762   57.759   48.451
  76.643   57.337   48.451
  77.423   59.044   49.867
  78.425   60.183   49.478
  76.158   59.446   49.454
  77.452   58.897   51.187
  79.639   59.812   49.868
  78.407   60.317   48.158
  78.128   61.586   50.113
  75.320   59.715   50.524
  75.632   58.916   51.536
  75.463   60.980   50.897
  73.898   59.479   50.114
  73.738   58.079   49.608
  74.523   57.880   48.555
  74.068   57.228   50.573
  72.474   57.877   49.255
  73.535   60.381   49.117
  72.193   60.718   49.266
  71.680   59.989   50.247
  72.092   62.009   49.571
  71.437   60.456   48.004
  71.963   61.176   47.016
  71.525   59.164   47.702
  69.736   60.885   48.211
  69.623   62.252   48.507
  69.045   60.608   47.012
  69.073   60.018   49.409
  73.106   59.657   51.170
  79.039   62.770   49.632
  76.863   61.905   49.856
  78.289   61.474   51.427
  80.295   62.466   49.943
  78.930   62.875   48.311
  78.720   64.171   50.260
  79.693   65.339   49.878
  77.487   64.515   49.904
  78.765   64.030   51.580
  80.846   65.113   50.500
  79.893   65.305   48.564
  79.206   66.776   50.261
  80.292   67.901   50.267
  78.248   67.123   49.407
  78.695   66.712   51.484
  81.136   67.671   49.268
  80.952   67.830   51.419
  79.748   69.356   50.095
  80.725   70.507   50.495
  78.641   69.484   50.817
  79.453   69.519   48.812
  81.888   70.296   49.889
  80.905   70.470   51.811
  80.243   71.943   50.105
  81.180   73.116   50.530
  79.048   72.153   50.648
  80.136   71.988   48.784
  82.350   72.940   49.922
  81.361   73.058   51.846
  80.656   74.540   50.163
  81.591   75.722   50.545
  80.440   74.580   48.855
  79.504   74.723   50.800
  81.728   75.724   51.865
  82.778   75.519   49.981
  81.073   77.117   50.105
  81.637   78.305   50.924
  79.689   77.127   50.243
  81.390   77.299   48.828
  82.226   77.804   52.000
  80.617   79.072   51.302
  82.659   79.210   50.216
  79.135   78.138   49.462
  79.370   77.876   48.183
  79.693   79.302   49.780
  77.659   78.226   49.684
  77.058   76.865   49.521
  77.276   76.425   48.288
  77.612   76.035   50.397
  75.748   76.933   49.739
  77.138   79.137   48.759
  75.805   78.972   48.388
  75.573   77.682   48.166
  75.581   79.661   47.275
  74.876   79.461   49.449
  75.205   80.706   49.777
  74.980   78.680   50.520
  73.213   79.414   48.856
  73.091   80.263   47.742
  72.900   78.096   48.474
  72.173   79.892   50.003
  77.422   78.662   50.920
  82.178   80.652   49.946
  82.988   78.658   49.055
  83.738   79.289   50.983
  82.223   80.863   48.635
  80.919   80.780   50.361
  83.024   81.755   50.610
  82.842   83.133   49.944
  82.679   81.847   51.893
  84.307   81.419   50.522
  83.284   83.048   48.699
  81.548   83.436   49.928
  83.596   84.282   50.625
  83.391   85.610   49.889
  83.160   84.409   51.875
  84.893   83.988   50.639
  83.560   85.381   48.591
  82.145   86.030   50.096
  84.356   86.725   50.281
  83.663   87.909   50.931
  84.963   87.148   49.180
  85.259   86.237   51.122
  83.689   87.736   52.247
  82.401   87.958   50.514
  84.328   89.238   50.600
  83.855   90.324   51.541
  84.022   89.586   49.352
  85.646   89.122   50.713
  84.278   90.014   52.759
  82.527   90.364   51.534
  84.373   91.712   51.212
  83.485   92.412   50.214
  84.384   92.436   52.329
  85.608   91.632   50.724
  83.990   92.276   48.993
  82.278   91.860   50.261
  83.335   93.887   50.518
  84.625   94.621   50.316
  82.374   94.420   49.660
  82.945   94.029   51.782
  85.574   94.117   51.099
  84.991   94.511   49.043
  84.452   95.904   50.616
  81.927   95.697   49.995
  82.841   96.604   49.665
  81.692   95.765   51.300
  80.660   95.963   49.253
  79.605   95.014   49.719
  79.402   95.184   51.022
  79.999   93.766   49.488
  78.474   95.250   49.065
  80.224   97.267   49.474
  79.322   97.593   48.469
  78.760   96.466   48.054
  79.972   98.160   47.456
  78.245   98.523   48.946
  78.739   99.752   49.083
  77.265   98.536   48.046
  77.593   97.975   50.495
  78.559   98.184   51.497
  77.287   96.605   50.407
  76.249   98.788   50.895
  80.878   95.787   47.952
  63.865   41.161   49.382
  68.308   59.421   49.223
  71.466   79.276   50.315
  75.400   98.301   51.033
  79.896   70.001   66.259
  79.254   69.161   65.199
  81.105   69.527   66.540
  79.147   69.978   67.356
  80.016   71.253   65.834
  80.015   69.187   64.109
  79.147   67.912   65.636
  77.894   69.691   64.865
  77.368   69.070   63.599
  77.061   69.430   65.869
  77.981   71.005   64.698
  78.386   68.544   62.928
  76.798   70.020   62.865
  76.345   67.999   63.871
  75.920   67.336   62.581
  75.285   68.554   64.450
  76.869   67.084   64.683
  76.802   66.387   62.292
  75.918   68.246   61.613
  74.537   66.723   62.679
  74.311   65.685   61.597
  74.404   66.141   63.866
  73.633   67.691   62.554
  74.793   66.159   60.453
  74.979   64.587   61.935
  72.840   65.341   61.409
  72.652   64.164   60.469
  72.313   65.042   62.593
  72.213   66.398   60.903
  73.224   64.469   59.310
  73.264   63.107   60.995
  71.186   63.813   60.221
  71.032   62.723   59.168
  70.641   63.393   61.359
  70.543   64.897   59.797
  71.183   63.279   57.971
  71.993   61.827   59.361
  69.684   61.992   59.219
  68.940   61.949   57.868
  68.885   62.585   60.190
  69.927   60.741   59.591
  69.811   62.225   56.905
  67.991   62.882   57.880
  68.294   60.583   57.547
  68.707   61.668   61.217
  69.897   61.295   61.673
  68.067   60.608   60.741
  67.910   62.237   62.353
  68.805   63.020   63.265
  69.749   62.228   63.764
  69.371   64.012   62.584
  68.089   63.522   64.266
  67.307   61.156   63.000
  67.154   61.202   64.387
  68.262   61.697   64.931
  66.949   59.968   64.834
  65.988   62.050   64.778
  64.970   61.797   63.964
  66.326   63.333   64.680
  65.524   61.695   66.448
  65.125   60.348   66.542
  66.630   61.914   67.286
  64.301   62.650   66.919
  66.971   63.042   61.872
  67.366   60.579   56.305
  67.594   60.190   58.607
  69.282   59.719   57.331
  68.067   61.022   55.271
  66.354   61.410   56.534
  66.799   59.184   55.945
  65.854   59.162   54.714
  66.142   58.714   56.997
  67.832   58.391   55.679
  66.568   59.494   53.648
  64.899   60.072   54.895
  65.182   57.787   54.444
  64.353   57.701   53.132
  64.383   57.503   55.465
  66.146   56.875   54.371
  65.196   57.822   52.113
  63.493   58.718   53.105
  63.552   56.377   52.939
  62.746   56.274   51.608
  64.408   55.360   52.994
  62.686   56.272   53.940
  61.771   57.171   51.658
  63.569   56.576   50.608
  62.106   54.880   51.296
  60.639   54.925   50.771
  62.129   54.152   52.410
  62.857   54.287   50.373
  60.363   56.209   50.579
  59.843   54.458   51.728
  60.296   54.186   49.436
  59.695   52.754   49.521
  59.434   54.945   48.773
  61.427   54.105   48.742
  60.501   51.947   48.846
  59.686   52.389   50.798
  58.250   52.558   48.944
  58.108   51.513   47.786
  57.455   52.120   49.997
  57.821   53.734   48.500
  58.862   51.919   46.772
  58.553   50.344   48.227
  56.651   51.306   47.244
  56.364   52.948   50.207
  56.693   54.195   49.896
  55.352   52.554   49.443
  55.954   52.877   51.646
  57.111   53.235   52.525
  58.116   52.390   52.327
  57.509   54.470   52.238
  56.737   53.178   53.798
  55.515   51.592   51.952
  54.491   51.665   52.892
  54.344   52.930   53.260
  53.359   51.224   52.349
  54.811   50.832   54.091
  54.975   49.565   53.719
  55.936   51.277   54.645
  53.505   50.940   55.276
  52.314   50.452   54.716
  53.844   50.162   56.403
  53.289   52.476   55.746
